glyph_id,char,work_id,work_title,canvas_index,canvas_label,auto_col,auto_row,bbox_x,bbox_y,bbox_w,bbox_h,cell_x,cell_y,cell_w,cell_h,cell_xywh,display_x,display_y,display_w,display_h,display_xywh,fg_pixel_count,bbox_method,local_image,work_index,uri,viewer_url,manifest_url,canvas_id,canvas_width,canvas_height,annotation_page_url,annotation_id,annotation_index,order_in_page,motivation,bbox_xywh,bbox_xyxy,target,creator,contribution,temporal,temporal_value,year,script_form,shelf_mark,brief_source,source,quality
001_道因法师碑_p0009_c013,锦,001_道因法师碑,道因法师碑,9,九,1,4,963,1226,149,149,961,1221,150,157,"[961, 1221, 150, 157]",949,1205,174,189,"[949, 1205, 174, 189]",9690,text_constrained_column_cell_pixel_assignment,assets/page_images/001_道因法师碑/p0009.jpg,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/233ab5ae-8b00-4025-8b72-0b366267f8cf,1436,2225,https://iiif.library.sh.cn/c/3/233ab5ae-8b00-4025-8b72-0b366267f8cf/ap/s,https://iiif.library.sh.cn/c/3/233ab5ae-8b00-4025-8b72-0b366267f8cf/ap/c/a/c9c51e34-028e-451f-ab68-d99e61a57ab5,13,13,supplementing,"[963, 1226, 149, 149]","[963, 1226, 1112, 1375]","https://iiif.library.sh.cn/c/3/233ab5ae-8b00-4025-8b72-0b366267f8cf#xywh=963,1226,149,149",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0009_c014,籍,001_道因法师碑,道因法师碑,9,九,1,5,963,1393,149,149,961,1390,150,155,"[961, 1390, 150, 155]",949,1374,174,186,"[949, 1374, 174, 186]",8958,text_constrained_column_cell_pixel_assignment,assets/page_images/001_道因法师碑/p0009.jpg,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/233ab5ae-8b00-4025-8b72-0b366267f8cf,1436,2225,https://iiif.library.sh.cn/c/3/233ab5ae-8b00-4025-8b72-0b366267f8cf/ap/s,https://iiif.library.sh.cn/c/3/233ab5ae-8b00-4025-8b72-0b366267f8cf/ap/c/a/86b6ba69-f456-4f6c-94a6-713d656dbf39,14,14,supplementing,"[963, 1393, 149, 149]","[963, 1393, 1112, 1542]","https://iiif.library.sh.cn/c/3/233ab5ae-8b00-4025-8b72-0b366267f8cf#xywh=963,1393,149,149",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0009_c015,寓,001_道因法师碑,道因法师碑,9,九,1,6,963,1566,136,136,961,1556,150,153,"[961, 1556, 150, 153]",949,1541,174,183,"[949, 1541, 174, 183]",8007,text_constrained_column_cell_pixel_assignment,assets/page_images/001_道因法师碑/p0009.jpg,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/233ab5ae-8b00-4025-8b72-0b366267f8cf,1436,2225,https://iiif.library.sh.cn/c/3/233ab5ae-8b00-4025-8b72-0b366267f8cf/ap/s,https://iiif.library.sh.cn/c/3/233ab5ae-8b00-4025-8b72-0b366267f8cf/ap/c/a/6cc0eeb2-b699-4825-945b-be73164c7e44,15,15,supplementing,"[963, 1566, 136, 136]","[963, 1566, 1099, 1702]","https://iiif.library.sh.cn/c/3/233ab5ae-8b00-4025-8b72-0b366267f8cf#xywh=963,1566,136,136",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0009_c016,词,001_道因法师碑,道因法师碑,9,九,1,7,963,1727,136,136,961,1720,150,150,"[961, 1720, 150, 150]",949,1705,174,180,"[949, 1705, 174, 180]",11465,text_constrained_column_cell_pixel_assignment,assets/page_images/001_道因法师碑/p0009.jpg,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/233ab5ae-8b00-4025-8b72-0b366267f8cf,1436,2225,https://iiif.library.sh.cn/c/3/233ab5ae-8b00-4025-8b72-0b366267f8cf/ap/s,https://iiif.library.sh.cn/c/3/233ab5ae-8b00-4025-8b72-0b366267f8cf/ap/c/a/c7d221da-6e76-4221-8b16-b3dd9e3f6e86,16,16,supplementing,"[963, 1727, 136, 136]","[963, 1727, 1099, 1863]","https://iiif.library.sh.cn/c/3/233ab5ae-8b00-4025-8b72-0b366267f8cf#xywh=963,1727,136,136",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0009_c017,驾,001_道因法师碑,道因法师碑,9,九,2,0,805,524,133,133,798,515,151,151,"[798, 515, 151, 151]",786,500,175,181,"[786, 500, 175, 181]",8162,text_constrained_column_cell_pixel_assignment,assets/page_images/001_道因法师碑/p0009.jpg,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/233ab5ae-8b00-4025-8b72-0b366267f8cf,1436,2225,https://iiif.library.sh.cn/c/3/233ab5ae-8b00-4025-8b72-0b366267f8cf/ap/s,https://iiif.library.sh.cn/c/3/233ab5ae-8b00-4025-8b72-0b366267f8cf/ap/c/a/35b59673-dbe2-43b9-9d0a-9afb562281c9,17,17,supplementing,"[805, 524, 133, 133]","[805, 524, 938, 657]","https://iiif.library.sh.cn/c/3/233ab5ae-8b00-4025-8b72-0b366267f8cf#xywh=805,524,133,133",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0009_c018,凤,001_道因法师碑,道因法师碑,9,九,2,1,805,687,133,133,798,678,151,160,"[798, 678, 151, 160]",786,662,175,192,"[786, 662, 175, 192]",9272,text_constrained_column_cell_pixel_assignment,assets/page_images/001_道因法师碑/p0009.jpg,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/233ab5ae-8b00-4025-8b72-0b366267f8cf,1436,2225,https://iiif.library.sh.cn/c/3/233ab5ae-8b00-4025-8b72-0b366267f8cf/ap/s,https://iiif.library.sh.cn/c/3/233ab5ae-8b00-4025-8b72-0b366267f8cf/ap/c/a/3a82cb7d-d4c6-4e38-bd3a-44b4a8ec46eb,18,18,supplementing,"[805, 687, 133, 133]","[805, 687, 938, 820]","https://iiif.library.sh.cn/c/3/233ab5ae-8b00-4025-8b72-0b366267f8cf#xywh=805,687,133,133",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0009_c019,升,001_道因法师碑,道因法师碑,9,九,2,2,805,868,133,133,798,850,151,161,"[798, 850, 151, 161]",786,834,175,193,"[786, 834, 175, 193]",8242,text_constrained_column_cell_pixel_assignment,assets/page_images/001_道因法师碑/p0009.jpg,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/233ab5ae-8b00-4025-8b72-0b366267f8cf,1436,2225,https://iiif.library.sh.cn/c/3/233ab5ae-8b00-4025-8b72-0b366267f8cf/ap/s,https://iiif.library.sh.cn/c/3/233ab5ae-8b00-4025-8b72-0b366267f8cf/ap/c/a/6e4b274e-23f3-4970-89ea-e1d44d2f0d66,19,19,supplementing,"[805, 868, 133, 133]","[805, 868, 938, 1001]","https://iiif.library.sh.cn/c/3/233ab5ae-8b00-4025-8b72-0b366267f8cf#xywh=805,868,133,133",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0009_c020,云,001_道因法师碑,道因法师碑,9,九,2,3,805,1033,133,133,798,1023,151,169,"[798, 1023, 151, 169]",786,1006,175,203,"[786, 1006, 175, 203]",8844,text_constrained_column_cell_pixel_assignment,assets/page_images/001_道因法师碑/p0009.jpg,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/233ab5ae-8b00-4025-8b72-0b366267f8cf,1436,2225,https://iiif.library.sh.cn/c/3/233ab5ae-8b00-4025-8b72-0b366267f8cf/ap/s,https://iiif.library.sh.cn/c/3/233ab5ae-8b00-4025-8b72-0b366267f8cf/ap/c/a/6dc18767-a0fa-43f7-bf6d-095fad1faaca,20,20,supplementing,"[805, 1033, 133, 133]","[805, 1033, 938, 1166]","https://iiif.library.sh.cn/c/3/233ab5ae-8b00-4025-8b72-0b366267f8cf#xywh=805,1033,133,133",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0009_c021,骖,001_道因法师碑,道因法师碑,9,九,2,4,805,1230,133,133,798,1205,151,175,"[798, 1205, 151, 175]",786,1188,175,210,"[786, 1188, 175, 210]",9863,text_constrained_column_cell_pixel_assignment,assets/page_images/001_道因法师碑/p0009.jpg,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/233ab5ae-8b00-4025-8b72-0b366267f8cf,1436,2225,https://iiif.library.sh.cn/c/3/233ab5ae-8b00-4025-8b72-0b366267f8cf/ap/s,https://iiif.library.sh.cn/c/3/233ab5ae-8b00-4025-8b72-0b366267f8cf/ap/c/a/c330facc-4c33-4031-b531-79ea30619fd7,21,21,supplementing,"[805, 1230, 133, 133]","[805, 1230, 938, 1363]","https://iiif.library.sh.cn/c/3/233ab5ae-8b00-4025-8b72-0b366267f8cf#xywh=805,1230,133,133",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0009_c022,龙,001_道因法师碑,道因法师碑,9,九,2,5,805,1402,150,150,798,1393,151,156,"[798, 1393, 151, 156]",786,1377,175,188,"[786, 1377, 175, 188]",9425,text_constrained_column_cell_pixel_assignment,assets/page_images/001_道因法师碑/p0009.jpg,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/233ab5ae-8b00-4025-8b72-0b366267f8cf,1436,2225,https://iiif.library.sh.cn/c/3/233ab5ae-8b00-4025-8b72-0b366267f8cf/ap/s,https://iiif.library.sh.cn/c/3/233ab5ae-8b00-4025-8b72-0b366267f8cf/ap/c/a/8d230692-70f6-41c9-900a-d0287f255b1a,22,22,supplementing,"[805, 1402, 150, 150]","[805, 1402, 955, 1552]","https://iiif.library.sh.cn/c/3/233ab5ae-8b00-4025-8b72-0b366267f8cf#xywh=805,1402,150,150",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0009_c023,栖,001_道因法师碑,道因法师碑,9,九,2,6,805,1559,146,146,798,1560,151,155,"[798, 1560, 151, 155]",786,1544,175,186,"[786, 1544, 175, 186]",8715,text_constrained_column_cell_pixel_assignment,assets/page_images/001_道因法师碑/p0009.jpg,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/233ab5ae-8b00-4025-8b72-0b366267f8cf,1436,2225,https://iiif.library.sh.cn/c/3/233ab5ae-8b00-4025-8b72-0b366267f8cf/ap/s,https://iiif.library.sh.cn/c/3/233ab5ae-8b00-4025-8b72-0b366267f8cf/ap/c/a/a4a194fc-ce53-4fa4-bbb5-d87964778da5,23,23,supplementing,"[805, 1559, 146, 146]","[805, 1559, 951, 1705]","https://iiif.library.sh.cn/c/3/233ab5ae-8b00-4025-8b72-0b366267f8cf#xywh=805,1559,146,146",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0009_c024,月,001_道因法师碑,道因法师碑,9,九,2,7,805,1737,146,146,798,1727,151,166,"[798, 1727, 151, 166]",786,1710,175,200,"[786, 1710, 175, 200]",9586,text_constrained_column_cell_pixel_assignment,assets/page_images/001_道因法师碑/p0009.jpg,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/233ab5ae-8b00-4025-8b72-0b366267f8cf,1436,2225,https://iiif.library.sh.cn/c/3/233ab5ae-8b00-4025-8b72-0b366267f8cf/ap/s,https://iiif.library.sh.cn/c/3/233ab5ae-8b00-4025-8b72-0b366267f8cf/ap/c/a/aa4ca4a5-c4ad-4f9c-aeb7-38fb89afe9d8,24,24,supplementing,"[805, 1737, 146, 146]","[805, 1737, 951, 1883]","https://iiif.library.sh.cn/c/3/233ab5ae-8b00-4025-8b72-0b366267f8cf#xywh=805,1737,146,146",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0009_c025,迹,001_道因法师碑,道因法师碑,9,九,3,0,640,524,142,142,634,517,153,156,"[634, 517, 153, 156]",622,501,177,188,"[622, 501, 177, 188]",8384,text_constrained_column_cell_pixel_assignment,assets/page_images/001_道因法师碑/p0009.jpg,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/233ab5ae-8b00-4025-8b72-0b366267f8cf,1436,2225,https://iiif.library.sh.cn/c/3/233ab5ae-8b00-4025-8b72-0b366267f8cf/ap/s,https://iiif.library.sh.cn/c/3/233ab5ae-8b00-4025-8b72-0b366267f8cf/ap/c/a/e644bcbf-ab19-4994-afc3-a29157a42939,25,25,supplementing,"[640, 524, 142, 142]","[640, 524, 782, 666]","https://iiif.library.sh.cn/c/3/233ab5ae-8b00-4025-8b72-0b366267f8cf#xywh=640,524,142,142",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0009_c026,均,001_道因法师碑,道因法师碑,9,九,3,1,640,691,142,142,634,684,153,150,"[634, 684, 153, 150]",622,669,177,180,"[622, 669, 177, 180]",7740,text_constrained_column_cell_pixel_assignment,assets/page_images/001_道因法师碑/p0009.jpg,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/233ab5ae-8b00-4025-8b72-0b366267f8cf,1436,2225,https://iiif.library.sh.cn/c/3/233ab5ae-8b00-4025-8b72-0b366267f8cf/ap/s,https://iiif.library.sh.cn/c/3/233ab5ae-8b00-4025-8b72-0b366267f8cf/ap/c/a/a943b73f-1a27-4d5f-9661-ec5f189c789d,26,26,supplementing,"[640, 691, 142, 142]","[640, 691, 782, 833]","https://iiif.library.sh.cn/c/3/233ab5ae-8b00-4025-8b72-0b366267f8cf#xywh=640,691,142,142",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0009_c027,转,001_道因法师碑,道因法师碑,9,九,3,2,640,846,142,142,634,846,153,164,"[634, 846, 153, 164]",622,830,177,196,"[622, 830, 177, 196]",9655,text_constrained_column_cell_pixel_assignment,assets/page_images/001_道因法师碑/p0009.jpg,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/233ab5ae-8b00-4025-8b72-0b366267f8cf,1436,2225,https://iiif.library.sh.cn/c/3/233ab5ae-8b00-4025-8b72-0b366267f8cf/ap/s,https://iiif.library.sh.cn/c/3/233ab5ae-8b00-4025-8b72-0b366267f8cf/ap/c/a/dfd45a90-dd2a-42ef-9d15-8a68232caca6,27,27,supplementing,"[640, 846, 142, 142]","[640, 846, 782, 988]","https://iiif.library.sh.cn/c/3/233ab5ae-8b00-4025-8b72-0b366267f8cf#xywh=640,846,142,142",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0009_c028,缕,001_道因法师碑,道因法师碑,9,九,3,3,640,1045,142,142,634,1024,153,188,"[634, 1024, 153, 188]",622,1005,177,226,"[622, 1005, 177, 226]",9359,text_constrained_column_cell_pixel_assignment,assets/page_images/001_道因法师碑/p0009.jpg,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/233ab5ae-8b00-4025-8b72-0b366267f8cf,1436,2225,https://iiif.library.sh.cn/c/3/233ab5ae-8b00-4025-8b72-0b366267f8cf/ap/s,https://iiif.library.sh.cn/c/3/233ab5ae-8b00-4025-8b72-0b366267f8cf/ap/c/a/53557e01-1778-4346-884a-0b0b84654d8d,28,28,supplementing,"[640, 1045, 142, 142]","[640, 1045, 782, 1187]","https://iiif.library.sh.cn/c/3/233ab5ae-8b00-4025-8b72-0b366267f8cf#xywh=640,1045,142,142",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0009_c029,空,001_道因法师碑,道因法师碑,9,九,3,4,640,1251,142,142,634,1225,153,169,"[634, 1225, 153, 169]",622,1208,177,203,"[622, 1208, 177, 203]",9595,text_constrained_column_cell_pixel_assignment,assets/page_images/001_道因法师碑/p0009.jpg,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/233ab5ae-8b00-4025-8b72-0b366267f8cf,1436,2225,https://iiif.library.sh.cn/c/3/233ab5ae-8b00-4025-8b72-0b366267f8cf/ap/s,https://iiif.library.sh.cn/c/3/233ab5ae-8b00-4025-8b72-0b366267f8cf/ap/c/a/ea196277-b0da-4928-8c2d-d4b0ff55f133,29,29,supplementing,"[640, 1251, 142, 142]","[640, 1251, 782, 1393]","https://iiif.library.sh.cn/c/3/233ab5ae-8b00-4025-8b72-0b366267f8cf#xywh=640,1251,142,142",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0009_c030,溺,001_道因法师碑,道因法师碑,9,九,3,5,640,1407,142,142,634,1406,153,149,"[634, 1406, 153, 149]",622,1391,177,179,"[622, 1391, 177, 179]",8851,text_constrained_column_cell_pixel_assignment,assets/page_images/001_道因法师碑/p0009.jpg,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/233ab5ae-8b00-4025-8b72-0b366267f8cf,1436,2225,https://iiif.library.sh.cn/c/3/233ab5ae-8b00-4025-8b72-0b366267f8cf/ap/s,https://iiif.library.sh.cn/c/3/233ab5ae-8b00-4025-8b72-0b366267f8cf/ap/c/a/77613514-7e12-4ffd-a0c8-5533fcc4720b,30,30,supplementing,"[640, 1407, 142, 142]","[640, 1407, 782, 1549]","https://iiif.library.sh.cn/c/3/233ab5ae-8b00-4025-8b72-0b366267f8cf#xywh=640,1407,142,142",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0009_c031,志,001_道因法师碑,道因法师碑,9,九,3,6,640,1572,142,142,634,1567,153,161,"[634, 1567, 153, 161]",622,1551,177,193,"[622, 1551, 177, 193]",11158,text_constrained_column_cell_pixel_assignment,assets/page_images/001_道因法师碑/p0009.jpg,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/233ab5ae-8b00-4025-8b72-0b366267f8cf,1436,2225,https://iiif.library.sh.cn/c/3/233ab5ae-8b00-4025-8b72-0b366267f8cf/ap/s,https://iiif.library.sh.cn/c/3/233ab5ae-8b00-4025-8b72-0b366267f8cf/ap/c/a/72d95854-adac-420a-ad38-9b33935be490,31,31,supplementing,"[640, 1572, 142, 142]","[640, 1572, 782, 1714]","https://iiif.library.sh.cn/c/3/233ab5ae-8b00-4025-8b72-0b366267f8cf#xywh=640,1572,142,142",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0009_c032,于,001_道因法师碑,道因法师碑,9,九,3,7,640,1755,142,142,634,1741,153,170,"[634, 1741, 153, 170]",622,1724,177,204,"[622, 1724, 177, 204]",10605,text_constrained_column_cell_pixel_assignment,assets/page_images/001_道因法师碑/p0009.jpg,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/233ab5ae-8b00-4025-8b72-0b366267f8cf,1436,2225,https://iiif.library.sh.cn/c/3/233ab5ae-8b00-4025-8b72-0b366267f8cf/ap/s,https://iiif.library.sh.cn/c/3/233ab5ae-8b00-4025-8b72-0b366267f8cf/ap/c/a/90557d78-92fb-4ca5-98c2-8b5e485d733b,32,32,supplementing,"[640, 1755, 142, 142]","[640, 1755, 782, 1897]","https://iiif.library.sh.cn/c/3/233ab5ae-8b00-4025-8b72-0b366267f8cf#xywh=640,1755,142,142",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
