glyph_id,char,work_id,work_title,canvas_index,canvas_label,bbox_x,bbox_y,bbox_w,bbox_h,bbox_xywh,cell_x,cell_y,cell_w,cell_h,cell_xywh,padded_x,padded_y,padded_w,padded_h,padded_xywh,refined_x,refined_y,refined_w,refined_h,refined_xywh,display_x,display_y,display_w,display_h,display_xywh,bbox_method,local_image,auto_col,auto_row,work_index,uri,viewer_url,manifest_url,canvas_id,canvas_width,canvas_height,annotation_page_url,annotation_id,annotation_index,order_in_page,motivation,bbox_xyxy,target,creator,contribution,temporal,temporal_value,year,script_form,shelf_mark,brief_source,source,quality
001_道因法师碑_p0011_c028,集,001_道因法师碑,道因法师碑,11,十一,602,1031,158,158,"[602, 1031, 158, 158]",608,1033,148,166,"[608, 1033, 148, 166]",574,1003,214,214,"[574, 1003, 214, 214]",590,999,184,237,"[590, 999, 184, 237]",590,999,184,237,"[590, 999, 184, 237]",offline_local_binary_ring_bottom_guard,assets/page_images/001_道因法师碑/p0011.jpg,3,3,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/251cbfcf-5c9f-4443-a4c0-6d093e876ca9,1447,2228,https://iiif.library.sh.cn/c/3/251cbfcf-5c9f-4443-a4c0-6d093e876ca9/ap/s,https://iiif.library.sh.cn/c/3/251cbfcf-5c9f-4443-a4c0-6d093e876ca9/ap/c/a/22315169-566a-4700-be39-cb89fc310c1c,28,28,supplementing,"[602, 1031, 760, 1189]","https://iiif.library.sh.cn/c/3/251cbfcf-5c9f-4443-a4c0-6d093e876ca9#xywh=602,1031,158,158",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0011_c029,之,001_道因法师碑,道因法师碑,11,十一,602,1224,158,158,"[602, 1224, 158, 158]",608,1213,148,158,"[608, 1213, 148, 158]",574,1196,214,214,"[574, 1196, 214, 214]",590,1181,184,225,"[590, 1181, 184, 225]",590,1181,184,225,"[590, 1181, 184, 225]",offline_local_binary_ring_bottom_guard,assets/page_images/001_道因法师碑/p0011.jpg,3,4,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/251cbfcf-5c9f-4443-a4c0-6d093e876ca9,1447,2228,https://iiif.library.sh.cn/c/3/251cbfcf-5c9f-4443-a4c0-6d093e876ca9/ap/s,https://iiif.library.sh.cn/c/3/251cbfcf-5c9f-4443-a4c0-6d093e876ca9/ap/c/a/488bf0ec-d5b5-4f79-8cbc-28883480719b,29,29,supplementing,"[602, 1224, 760, 1382]","https://iiif.library.sh.cn/c/3/251cbfcf-5c9f-4443-a4c0-6d093e876ca9#xywh=602,1224,158,158",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0011_c030,侣,001_道因法师碑,道因法师碑,11,十一,602,1374,158,158,"[602, 1374, 158, 158]",608,1384,148,150,"[608, 1384, 148, 150]",574,1346,214,214,"[574, 1346, 214, 214]",590,1351,184,216,"[590, 1351, 184, 216]",590,1351,184,216,"[590, 1351, 184, 216]",offline_local_binary_ring_bottom_guard,assets/page_images/001_道因法师碑/p0011.jpg,3,5,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/251cbfcf-5c9f-4443-a4c0-6d093e876ca9,1447,2228,https://iiif.library.sh.cn/c/3/251cbfcf-5c9f-4443-a4c0-6d093e876ca9/ap/s,https://iiif.library.sh.cn/c/3/251cbfcf-5c9f-4443-a4c0-6d093e876ca9/ap/c/a/48d6982d-8777-4108-8095-415729911011,30,30,supplementing,"[602, 1374, 760, 1532]","https://iiif.library.sh.cn/c/3/251cbfcf-5c9f-4443-a4c0-6d093e876ca9#xywh=602,1374,158,158",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0011_c031,扬,001_道因法师碑,道因法师碑,11,十一,602,1548,158,158,"[602, 1548, 158, 158]",608,1548,148,178,"[608, 1548, 148, 178]",574,1520,214,214,"[574, 1520, 214, 214]",590,1516,184,249,"[590, 1516, 184, 249]",590,1516,184,249,"[590, 1516, 184, 249]",offline_local_binary_ring_bottom_guard,assets/page_images/001_道因法师碑/p0011.jpg,3,6,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/251cbfcf-5c9f-4443-a4c0-6d093e876ca9,1447,2228,https://iiif.library.sh.cn/c/3/251cbfcf-5c9f-4443-a4c0-6d093e876ca9/ap/s,https://iiif.library.sh.cn/c/3/251cbfcf-5c9f-4443-a4c0-6d093e876ca9/ap/c/a/39e869e7-a011-4fb8-a440-47716c0d498c,31,31,supplementing,"[602, 1548, 760, 1706]","https://iiif.library.sh.cn/c/3/251cbfcf-5c9f-4443-a4c0-6d093e876ca9#xywh=602,1548,158,158",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0011_c032,其,001_道因法师碑,道因法师碑,11,十一,602,1761,158,158,"[602, 1761, 158, 158]",608,1742,148,196,"[608, 1742, 148, 196]",574,1733,214,214,"[574, 1733, 214, 214]",590,1710,184,271,"[590, 1710, 184, 271]",590,1710,184,271,"[590, 1710, 184, 271]",offline_local_binary_ring_bottom_guard,assets/page_images/001_道因法师碑/p0011.jpg,3,7,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/251cbfcf-5c9f-4443-a4c0-6d093e876ca9,1447,2228,https://iiif.library.sh.cn/c/3/251cbfcf-5c9f-4443-a4c0-6d093e876ca9/ap/s,https://iiif.library.sh.cn/c/3/251cbfcf-5c9f-4443-a4c0-6d093e876ca9/ap/c/a/b373b70a-3d71-4088-92e0-5160efb9c630,32,32,supplementing,"[602, 1761, 760, 1919]","https://iiif.library.sh.cn/c/3/251cbfcf-5c9f-4443-a4c0-6d093e876ca9#xywh=602,1761,158,158",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0011_c033,实,001_道因法师碑,道因法师碑,11,十一,457,533,129,129,"[457, 533, 129, 129]",448,513,147,169,"[448, 513, 147, 169]",434,510,175,175,"[434, 510, 175, 175]",430,487,183,232,"[430, 487, 183, 232]",430,487,183,232,"[430, 487, 183, 232]",offline_local_binary_ring_bottom_guard,assets/page_images/001_道因法师碑/p0011.jpg,4,0,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/251cbfcf-5c9f-4443-a4c0-6d093e876ca9,1447,2228,https://iiif.library.sh.cn/c/3/251cbfcf-5c9f-4443-a4c0-6d093e876ca9/ap/s,https://iiif.library.sh.cn/c/3/251cbfcf-5c9f-4443-a4c0-6d093e876ca9/ap/c/a/c037d6c4-3d77-4e9f-b4cc-a0b24fbf6144,33,33,supplementing,"[457, 533, 586, 662]","https://iiif.library.sh.cn/c/3/251cbfcf-5c9f-4443-a4c0-6d093e876ca9#xywh=457,533,129,129",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0011_c034,谛,001_道因法师碑,道因法师碑,11,十一,457,717,129,129,"[457, 717, 129, 129]",448,696,147,146,"[448, 696, 147, 146]",434,694,175,175,"[434, 694, 175, 175]",430,670,183,204,"[430, 670, 183, 204]",430,670,183,204,"[430, 670, 183, 204]",offline_local_binary_ring_bottom_guard,assets/page_images/001_道因法师碑/p0011.jpg,4,1,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/251cbfcf-5c9f-4443-a4c0-6d093e876ca9,1447,2228,https://iiif.library.sh.cn/c/3/251cbfcf-5c9f-4443-a4c0-6d093e876ca9/ap/s,https://iiif.library.sh.cn/c/3/251cbfcf-5c9f-4443-a4c0-6d093e876ca9/ap/c/a/97e13395-a366-499f-abef-9d5090522445,34,34,supplementing,"[457, 717, 586, 846]","https://iiif.library.sh.cn/c/3/251cbfcf-5c9f-4443-a4c0-6d093e876ca9#xywh=457,717,129,129",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0011_c035,传,001_道因法师碑,道因法师碑,11,十一,457,850,129,129,"[457, 850, 129, 129]",448,855,147,157,"[448, 855, 147, 157]",434,827,175,175,"[434, 827, 175, 175]",430,824,183,223,"[430, 824, 183, 223]",430,824,183,223,"[430, 824, 183, 223]",offline_local_binary_ring_bottom_guard,assets/page_images/001_道因法师碑/p0011.jpg,4,2,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/251cbfcf-5c9f-4443-a4c0-6d093e876ca9,1447,2228,https://iiif.library.sh.cn/c/3/251cbfcf-5c9f-4443-a4c0-6d093e876ca9/ap/s,https://iiif.library.sh.cn/c/3/251cbfcf-5c9f-4443-a4c0-6d093e876ca9/ap/c/a/4c316e6a-af1b-4338-beff-d128a9396f7b,35,35,supplementing,"[457, 850, 586, 979]","https://iiif.library.sh.cn/c/3/251cbfcf-5c9f-4443-a4c0-6d093e876ca9#xywh=457,850,129,129",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0011_c036,授,001_道因法师碑,道因法师碑,11,十一,457,1059,129,129,"[457, 1059, 129, 129]",448,1027,147,175,"[448, 1027, 147, 175]",434,1036,175,175,"[434, 1036, 175, 175]",430,1001,183,239,"[430, 1001, 183, 239]",430,1001,183,239,"[430, 1001, 183, 239]",offline_local_binary_ring_bottom_guard,assets/page_images/001_道因法师碑/p0011.jpg,4,3,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/251cbfcf-5c9f-4443-a4c0-6d093e876ca9,1447,2228,https://iiif.library.sh.cn/c/3/251cbfcf-5c9f-4443-a4c0-6d093e876ca9/ap/s,https://iiif.library.sh.cn/c/3/251cbfcf-5c9f-4443-a4c0-6d093e876ca9/ap/c/a/226d751c-b70e-4b32-9122-ca4555b480b0,36,36,supplementing,"[457, 1059, 586, 1188]","https://iiif.library.sh.cn/c/3/251cbfcf-5c9f-4443-a4c0-6d093e876ca9#xywh=457,1059,129,129",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0011_c037,之,001_道因法师碑,道因法师碑,11,十一,457,1232,129,129,"[457, 1232, 129, 129]",448,1217,147,158,"[448, 1217, 147, 158]",434,1209,175,175,"[434, 1209, 175, 175]",430,1191,183,219,"[430, 1191, 183, 219]",430,1191,183,219,"[430, 1191, 183, 219]",offline_local_binary_ring_bottom_guard,assets/page_images/001_道因法师碑/p0011.jpg,4,4,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/251cbfcf-5c9f-4443-a4c0-6d093e876ca9,1447,2228,https://iiif.library.sh.cn/c/3/251cbfcf-5c9f-4443-a4c0-6d093e876ca9/ap/s,https://iiif.library.sh.cn/c/3/251cbfcf-5c9f-4443-a4c0-6d093e876ca9/ap/c/a/fd948537-a6fc-4880-8d3c-859a1ca81bd1,37,37,supplementing,"[457, 1232, 586, 1361]","https://iiif.library.sh.cn/c/3/251cbfcf-5c9f-4443-a4c0-6d093e876ca9#xywh=457,1232,129,129",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0011_c038,宾,001_道因法师碑,道因法师碑,11,十一,457,1403,129,129,"[457, 1403, 129, 129]",448,1389,147,156,"[448, 1389, 147, 156]",434,1380,175,175,"[434, 1380, 175, 175]",430,1363,183,216,"[430, 1363, 183, 216]",430,1363,183,216,"[430, 1363, 183, 216]",offline_local_binary_ring_bottom_guard,assets/page_images/001_道因法师碑/p0011.jpg,4,5,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/251cbfcf-5c9f-4443-a4c0-6d093e876ca9,1447,2228,https://iiif.library.sh.cn/c/3/251cbfcf-5c9f-4443-a4c0-6d093e876ca9/ap/s,https://iiif.library.sh.cn/c/3/251cbfcf-5c9f-4443-a4c0-6d093e876ca9/ap/c/a/8402c45a-659e-4380-89da-1962cb62d7f6,38,38,supplementing,"[457, 1403, 586, 1532]","https://iiif.library.sh.cn/c/3/251cbfcf-5c9f-4443-a4c0-6d093e876ca9#xywh=457,1403,129,129",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0011_c039,弘,001_道因法师碑,道因法师碑,11,十一,457,1572,129,129,"[457, 1572, 129, 129]",448,1559,147,157,"[448, 1559, 147, 157]",434,1549,175,175,"[434, 1549, 175, 175]",430,1533,183,218,"[430, 1533, 183, 218]",430,1533,183,218,"[430, 1533, 183, 218]",offline_local_binary_ring_bottom_guard,assets/page_images/001_道因法师碑/p0011.jpg,4,6,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/251cbfcf-5c9f-4443-a4c0-6d093e876ca9,1447,2228,https://iiif.library.sh.cn/c/3/251cbfcf-5c9f-4443-a4c0-6d093e876ca9/ap/s,https://iiif.library.sh.cn/c/3/251cbfcf-5c9f-4443-a4c0-6d093e876ca9/ap/c/a/216082b9-0292-4b1a-b84d-d4a6b8e1bdea,39,39,supplementing,"[457, 1572, 586, 1701]","https://iiif.library.sh.cn/c/3/251cbfcf-5c9f-4443-a4c0-6d093e876ca9#xywh=457,1572,129,129",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0011_c040,其,001_道因法师碑,道因法师碑,11,十一,457,1745,129,129,"[457, 1745, 129, 129]",448,1730,147,159,"[448, 1730, 147, 159]",434,1722,175,175,"[434, 1722, 175, 175]",430,1704,183,220,"[430, 1704, 183, 220]",430,1704,183,220,"[430, 1704, 183, 220]",offline_local_binary_ring_bottom_guard,assets/page_images/001_道因法师碑/p0011.jpg,4,7,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/251cbfcf-5c9f-4443-a4c0-6d093e876ca9,1447,2228,https://iiif.library.sh.cn/c/3/251cbfcf-5c9f-4443-a4c0-6d093e876ca9/ap/s,https://iiif.library.sh.cn/c/3/251cbfcf-5c9f-4443-a4c0-6d093e876ca9/ap/c/a/9b5f2634-2585-426d-aabd-7586b6c09355,40,40,supplementing,"[457, 1745, 586, 1874]","https://iiif.library.sh.cn/c/3/251cbfcf-5c9f-4443-a4c0-6d093e876ca9#xywh=457,1745,129,129",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0012_c001,妙,001_道因法师碑,道因法师碑,12,十二,891,510,155,155,"[891, 510, 155, 155]",889,499,159,177,"[889, 499, 159, 177]",863,482,211,211,"[863, 482, 211, 211]",870,467,197,248,"[870, 467, 197, 248]",870,467,197,248,"[870, 467, 197, 248]",offline_local_binary_ring_bottom_guard,assets/page_images/001_道因法师碑/p0012.jpg,0,0,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/a2a0559b-d52c-40c8-a7dc-37082b552694,1465,2233,https://iiif.library.sh.cn/c/3/a2a0559b-d52c-40c8-a7dc-37082b552694/ap/s,https://iiif.library.sh.cn/c/3/a2a0559b-d52c-40c8-a7dc-37082b552694/ap/c/a/b9bbb500-775f-45c4-906a-a7205dc0caf0,1,1,supplementing,"[891, 510, 1046, 665]","https://iiif.library.sh.cn/c/3/a2a0559b-d52c-40c8-a7dc-37082b552694#xywh=891,510,155,155",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0012_c002,理,001_道因法师碑,道因法师碑,12,十二,891,702,155,155,"[891, 702, 155, 155]",889,690,159,152,"[889, 690, 159, 152]",863,674,211,211,"[863, 674, 211, 211]",870,658,197,217,"[870, 658, 197, 217]",870,658,197,217,"[870, 658, 197, 217]",offline_local_binary_ring_bottom_guard,assets/page_images/001_道因法师碑/p0012.jpg,0,1,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/a2a0559b-d52c-40c8-a7dc-37082b552694,1465,2233,https://iiif.library.sh.cn/c/3/a2a0559b-d52c-40c8-a7dc-37082b552694/ap/s,https://iiif.library.sh.cn/c/3/a2a0559b-d52c-40c8-a7dc-37082b552694/ap/c/a/ec79caac-7dd9-4702-a938-72c289e11bb8,2,2,supplementing,"[891, 702, 1046, 857]","https://iiif.library.sh.cn/c/3/a2a0559b-d52c-40c8-a7dc-37082b552694#xywh=891,702,155,155",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0012_c003,然,001_道因法师碑,道因法师碑,12,十二,891,841,155,155,"[891, 841, 155, 155]",889,856,159,150,"[889, 856, 159, 150]",863,813,211,211,"[863, 813, 211, 211]",870,823,197,216,"[870, 823, 197, 216]",870,823,197,216,"[870, 823, 197, 216]",offline_local_binary_ring_bottom_guard,assets/page_images/001_道因法师碑/p0012.jpg,0,2,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/a2a0559b-d52c-40c8-a7dc-37082b552694,1465,2233,https://iiif.library.sh.cn/c/3/a2a0559b-d52c-40c8-a7dc-37082b552694/ap/s,https://iiif.library.sh.cn/c/3/a2a0559b-d52c-40c8-a7dc-37082b552694/ap/c/a/0b008664-788e-46c7-8f17-913fc5c65464,3,3,supplementing,"[891, 841, 1046, 996]","https://iiif.library.sh.cn/c/3/a2a0559b-d52c-40c8-a7dc-37082b552694#xywh=891,841,155,155",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0012_c004,则,001_道因法师碑,道因法师碑,12,十二,891,1030,155,155,"[891, 1030, 155, 155]",889,1020,159,171,"[889, 1020, 159, 171]",863,1002,211,211,"[863, 1002, 211, 211]",870,988,197,241,"[870, 988, 197, 241]",870,988,197,241,"[870, 988, 197, 241]",offline_local_binary_ring_bottom_guard,assets/page_images/001_道因法师碑/p0012.jpg,0,3,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/a2a0559b-d52c-40c8-a7dc-37082b552694,1465,2233,https://iiif.library.sh.cn/c/3/a2a0559b-d52c-40c8-a7dc-37082b552694/ap/s,https://iiif.library.sh.cn/c/3/a2a0559b-d52c-40c8-a7dc-37082b552694/ap/c/a/7f44320a-cd8d-4267-9974-9dc2eb65bb58,4,4,supplementing,"[891, 1030, 1046, 1185]","https://iiif.library.sh.cn/c/3/a2a0559b-d52c-40c8-a7dc-37082b552694#xywh=891,1030,155,155",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0012_c005,绍,001_道因法师碑,道因法师碑,12,十二,891,1211,155,155,"[891, 1211, 155, 155]",889,1206,159,179,"[889, 1206, 159, 179]",863,1183,211,211,"[863, 1183, 211, 211]",870,1174,197,250,"[870, 1174, 197, 250]",870,1174,197,250,"[870, 1174, 197, 250]",offline_local_binary_ring_bottom_guard,assets/page_images/001_道因法师碑/p0012.jpg,0,4,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/a2a0559b-d52c-40c8-a7dc-37082b552694,1465,2233,https://iiif.library.sh.cn/c/3/a2a0559b-d52c-40c8-a7dc-37082b552694/ap/s,https://iiif.library.sh.cn/c/3/a2a0559b-d52c-40c8-a7dc-37082b552694/ap/c/a/e0e65d50-aff0-46ce-9a41-1649e85b9e50,5,5,supplementing,"[891, 1211, 1046, 1366]","https://iiif.library.sh.cn/c/3/a2a0559b-d52c-40c8-a7dc-37082b552694#xywh=891,1211,155,155",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0012_c006,宣,001_道因法师碑,道因法师碑,12,十二,891,1420,155,155,"[891, 1420, 155, 155]",889,1400,159,169,"[889, 1400, 159, 169]",863,1392,211,211,"[863, 1392, 211, 211]",870,1368,197,238,"[870, 1368, 197, 238]",870,1368,197,238,"[870, 1368, 197, 238]",offline_local_binary_ring_bottom_guard,assets/page_images/001_道因法师碑/p0012.jpg,0,5,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/a2a0559b-d52c-40c8-a7dc-37082b552694,1465,2233,https://iiif.library.sh.cn/c/3/a2a0559b-d52c-40c8-a7dc-37082b552694/ap/s,https://iiif.library.sh.cn/c/3/a2a0559b-d52c-40c8-a7dc-37082b552694/ap/c/a/ba577207-0917-4729-9b87-b228786fa691,6,6,supplementing,"[891, 1420, 1046, 1575]","https://iiif.library.sh.cn/c/3/a2a0559b-d52c-40c8-a7dc-37082b552694#xywh=891,1420,155,155",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
